user_id,ad_id,id_type,created_at,updated_at
21667900,2ed58481-1e49-4496-80c5-0ccf4c6a6578,GG_PLAY_AD_ID,2022-02-22 17:07:33,2022-02-22 17:07:33
21667900,3cee5f61-6b4f-413f-b3c6-851baa77c762,GG_PLAY_AD_ID,2018-06-26 14:35:04,2018-06-26 14:35:04
21667900,5373e5f9-e1b9-41c3-b398-6bd370ff65bb,GG_PLAY_AD_ID,2021-07-07 14:49:35,2021-07-07 14:49:35
21667900,ac368755-c2ce-4fe2-868f-cda343dd8074,GG_PLAY_AD_ID,2025-02-03 18:08:30,2025-02-03 18:08:30
21667900,fc335911-44b5-4c11-b910-e7467fea67e9,GG_PLAY_AD_ID,2019-03-21 11:54:16,2019-03-21 11:54:16
