episode_season_number,episode_number,user_id,episode_id,last_comment_read_date,created_at,updated_at,tv_show_name
4,16,21667900,5871974,2018-08-02 05:39:37 +0000 UTC,2018-08-02 05:39:37,2018-08-02 05:39:37,Vikings
4,17,21667900,5871975,2018-08-02 07:36:46 +0000 UTC,2018-08-02 07:36:46,2018-08-02 07:36:46,Vikings
4,18,21667900,5871976,2018-08-02 16:19:06 +0000 UTC,2018-08-02 16:18:43,2018-08-02 16:19:06,Vikings
4,20,21667900,5871978,2018-08-03 04:58:47 +0000 UTC,2018-08-03 04:57:23,2018-08-03 04:58:47,Vikings
2,2,21667900,5915077,2018-11-25 12:15:55 +0000 UTC,2018-11-25 12:15:55,2018-11-25 12:15:55,Victoria
2,3,21667900,5915078,2018-11-26 06:12:09 +0000 UTC,2018-11-26 06:12:09,2018-11-26 06:12:09,Victoria
2,4,21667900,5915079,2018-11-26 07:59:10 +0000 UTC,2018-11-26 07:59:10,2018-11-26 07:59:10,Victoria
2,5,21667900,5915080,2018-11-26 12:17:56 +0000 UTC,2018-11-26 12:17:56,2018-11-26 12:17:56,Victoria
2,6,21667900,5915081,2018-11-26 13:17:25 +0000 UTC,2018-11-26 13:17:25,2018-11-26 13:17:25,Victoria
2,7,21667900,5915082,2018-11-26 16:17:59 +0000 UTC,2018-11-26 16:17:59,2018-11-26 16:17:59,Victoria
2,8,21667900,5915083,2018-11-27 04:53:34 +0000 UTC,2018-11-27 04:53:34,2018-11-27 04:53:34,Victoria
1,1,21667900,5936523,2018-07-09 11:44:06 +0000 UTC,2018-07-09 11:44:06,2018-07-09 11:44:06,Anne with an E
4,17,21667900,5985411,2018-11-18 06:14:45 +0000 UTC,2018-11-18 06:14:45,2018-11-18 06:14:45,The Fosters (2013)
4,19,21667900,5985413,2018-11-18 16:20:04 +0000 UTC,2018-11-18 16:20:04,2018-11-18 16:20:04,The Fosters (2013)
4,20,21667900,5985414,2018-11-19 04:37:19 +0000 UTC,2018-11-19 04:37:19,2018-11-19 04:37:19,The Fosters (2013)
5,1,21667900,5995992,2018-11-19 05:48:20 +0000 UTC,2018-11-19 05:48:20,2018-11-19 05:48:20,The Fosters (2013)
2,2,21667900,6001608,2018-07-04 11:24:27 +0000 UTC,2018-07-04 11:24:27,2018-07-04 11:24:27,The Last Kingdom
2,3,21667900,6002312,2018-07-04 12:31:40 +0000 UTC,2018-07-04 12:31:40,2018-07-04 12:31:40,The Last Kingdom
1,2,21667900,6008665,2018-08-12 06:02:44 +0000 UTC,2018-08-12 06:02:44,2018-08-12 06:02:44,Harlots
1,5,21667900,6008669,2018-08-12 11:27:24 +0000 UTC,2018-08-12 11:27:24,2018-08-12 11:27:24,Harlots
1,6,21667900,6008670,2018-08-12 12:23:27 +0000 UTC,2018-08-12 12:22:03,2018-08-12 12:23:27,Harlots
1,7,21667900,6008671,2018-08-12 14:19:49 +0000 UTC,2018-08-12 14:13:48,2018-08-12 14:19:49,Harlots
1,8,21667900,6008679,2018-08-12 15:18:01 +0000 UTC,2018-08-12 15:18:01,2018-08-12 15:18:01,Harlots
1,4,21667900,6021594,2018-07-11 11:25:14 +0000 UTC,2018-07-11 11:25:14,2018-07-11 11:25:14,Anne with an E
2,5,21667900,6028328,2018-07-04 16:33:44 +0000 UTC,2018-07-04 16:33:44,2018-07-04 16:33:44,The Last Kingdom
2,7,21667900,6028330,2018-07-06 01:41:23 +0000 UTC,2018-07-06 01:41:23,2018-07-06 01:41:23,The Last Kingdom
2,8,21667900,6028331,2018-07-06 16:43:49 +0000 UTC,2018-07-06 10:09:03,2018-07-06 16:43:49,The Last Kingdom
1,6,21667900,6039007,2018-07-11 13:03:18 +0000 UTC,2018-07-11 13:03:18,2018-07-11 13:03:18,Anne with an E
1,7,21667900,6039008,2018-07-11 16:12:26 +0000 UTC,2018-07-11 16:12:26,2018-07-11 16:12:26,Anne with an E
1,1,21667900,6040417,2018-08-08 13:09:46 +0000 UTC,2018-08-08 13:09:46,2018-08-08 13:09:46,The Marvelous Mrs. Maisel
1,1,21667900,6042595,2018-08-06 12:07:44 +0000 UTC,2018-08-06 12:07:44,2018-08-06 12:07:44,The Sinner
4,13,21667900,6054841,2018-09-09 04:42:10 +0000 UTC,2018-09-09 04:42:10,2018-09-09 04:42:10,The Originals
5,3,21667900,6063209,2018-11-21 13:11:05 +0000 UTC,2018-11-21 13:11:05,2018-11-21 13:11:05,The Fosters (2013)
5,4,21667900,6063211,2018-11-23 13:15:17 +0000 UTC,2018-11-23 13:15:17,2018-11-23 13:15:17,The Fosters (2013)
2,10,21667900,6075851,2018-06-29 10:58:13 +0000 UTC,2018-06-29 10:58:13,2018-06-29 10:58:13,Sense8
2,11,21667900,6075852,2018-07-01 11:24:26 +0000 UTC,2018-07-01 11:24:26,2018-07-01 11:24:26,Sense8
1,2,21667900,6087180,2018-09-18 10:40:08 +0000 UTC,2018-09-17 11:50:55,2018-09-18 10:40:08,Gypsy
1,4,21667900,6087182,2018-09-19 09:16:28 +0000 UTC,2018-09-19 09:16:28,2018-09-19 09:16:28,Gypsy
1,5,21667900,6087183,2018-09-19 11:15:54 +0000 UTC,2018-09-19 11:15:25,2018-09-19 11:15:54,Gypsy
1,6,21667900,6087184,2018-09-19 12:48:31 +0000 UTC,2018-09-19 12:48:31,2018-09-19 12:48:31,Gypsy
1,7,21667900,6087185,2018-09-19 14:06:08 +0000 UTC,2018-09-19 14:03:53,2018-09-19 14:06:08,Gypsy
1,8,21667900,6087186,2018-09-19 16:31:30 +0000 UTC,2018-09-19 16:31:30,2018-09-19 16:31:30,Gypsy
1,1,21667900,6112192,2018-08-13 03:57:10 +0000 UTC,2018-08-13 03:57:10,2018-08-13 03:57:10,Fearless (2017)
1,2,21667900,6112944,2018-08-13 04:48:35 +0000 UTC,2018-08-13 04:48:35,2018-08-13 04:48:35,Fearless (2017)
1,4,21667900,6112952,2018-08-15 04:12:20 +0000 UTC,2018-08-15 04:12:20,2018-08-15 04:12:20,Fearless (2017)
1,5,21667900,6112955,2018-08-15 06:42:00 +0000 UTC,2018-08-15 06:42:00,2018-08-15 06:42:00,Fearless (2017)
1,6,21667900,6112961,2018-08-15 08:49:16 +0000 UTC,2018-08-15 08:49:16,2018-08-15 08:49:16,Fearless (2017)
1,1,21667900,6118419,2018-07-07 16:29:56 +0000 UTC,2018-07-07 16:29:32,2018-07-07 16:29:56,Alias Grace
1,9,21667900,6157887,2018-09-20 16:13:34 +0000 UTC,2018-09-20 16:12:44,2018-09-20 16:13:34,Gypsy
1,10,21667900,6157888,2018-09-21 05:02:25 +0000 UTC,2018-09-21 05:02:25,2018-09-21 05:02:25,Gypsy
1,1,21667900,6166140,2018-11-27 09:30:39 +0000 UTC,2018-11-27 09:30:39,2018-11-27 09:30:39,Absentia
1,4,21667900,6166143,2018-11-29 05:31:23 +0000 UTC,2018-11-29 05:31:23,2018-11-29 05:31:23,Absentia
1,7,21667900,6166149,2018-11-29 12:30:54 +0000 UTC,2018-11-29 12:30:54,2018-11-29 12:30:54,Absentia
1,9,21667900,6166151,2018-11-29 16:16:56 +0000 UTC,2018-11-29 16:16:56,2018-11-29 16:16:56,Absentia
1,10,21667900,6166152,2018-11-30 04:20:12 +0000 UTC,2018-11-30 04:20:12,2018-11-30 04:20:12,Absentia
3,1,21667900,6185105,2018-10-21 09:04:25 +0000 UTC,2018-10-21 09:03:42,2018-10-21 09:04:25,Outlander
1,2,21667900,6190905,2018-08-06 12:55:15 +0000 UTC,2018-08-06 12:55:15,2018-08-06 12:55:15,The Sinner
1,3,21667900,6190906,2018-08-07 08:03:35 +0000 UTC,2018-08-07 08:03:35,2018-08-07 08:03:35,The Sinner
1,7,21667900,6190910,2018-08-08 04:50:23 +0000 UTC,2018-08-08 04:50:23,2018-08-08 04:50:23,The Sinner
1,8,21667900,6191541,2018-08-08 05:38:39 +0000 UTC,2018-08-08 05:38:39,2018-08-08 05:38:39,The Sinner
5,2,21667900,6209634,2018-08-03 06:32:29 +0000 UTC,2018-08-03 06:32:29,2018-08-03 06:32:29,Vikings
5,3,21667900,6247477,2018-09-09 11:49:51 +0000 UTC,2018-09-09 11:49:51,2018-09-09 11:49:51,The Originals
3,2,21667900,6274406,2018-10-21 10:38:11 +0000 UTC,2018-10-21 10:38:11,2018-10-21 10:38:11,Outlander
3,5,21667900,6274409,2018-10-22 04:19:54 +0000 UTC,2018-10-22 04:19:54,2018-10-22 04:19:54,Outlander
1,1,21667900,6274988,2018-10-23 14:41:38 +0000 UTC,2018-10-23 14:41:38,2018-10-23 14:41:38,Godless
1,7,21667900,6274994,2018-10-23 14:42:26 +0000 UTC,2018-10-23 14:42:26,2018-10-23 14:42:26,Godless
7,7,21667900,6275142,2018-10-29 05:59:01 +0000 UTC,2018-10-29 05:59:01,2018-10-29 05:59:01,Game of Thrones
4,1,21667900,6276812,2018-10-14 05:25:57 +0000 UTC,2018-10-14 05:25:57,2018-10-14 05:25:57,The Affair
3,7,21667900,6291497,2018-10-22 10:21:07 +0000 UTC,2018-10-22 10:21:07,2018-10-22 10:21:07,Outlander
3,8,21667900,6291498,2018-10-23 07:53:32 +0000 UTC,2018-10-23 07:53:32,2018-10-23 07:53:32,Outlander
3,9,21667900,6291501,2018-10-23 09:33:33 +0000 UTC,2018-10-23 09:31:41,2018-10-23 09:33:33,Outlander
3,10,21667900,6291503,2018-10-23 11:57:40 +0000 UTC,2018-10-23 11:57:40,2018-10-23 11:57:40,Outlander
3,13,21667900,6291517,2018-10-24 07:57:45 +0000 UTC,2018-10-24 07:57:45,2018-10-24 07:57:45,Outlander
5,8,21667900,6291928,2018-09-11 16:06:57 +0000 UTC,2018-09-11 16:06:57,2018-09-11 16:06:57,The Originals
1,2,21667900,6327683,2018-07-08 05:14:38 +0000 UTC,2018-07-08 05:14:38,2018-07-08 05:14:38,Alias Grace
1,3,21667900,6355779,2018-08-09 08:07:28 +0000 UTC,2018-08-09 08:07:28,2018-08-09 08:07:28,The Marvelous Mrs. Maisel
1,7,21667900,6365539,2018-08-10 08:21:09 +0000 UTC,2018-08-10 08:21:09,2018-08-10 08:21:09,The Marvelous Mrs. Maisel
1,8,21667900,6365540,2018-08-10 09:47:28 +0000 UTC,2018-08-10 09:47:28,2018-08-10 09:47:28,The Marvelous Mrs. Maisel
0,6,21667900,6368012,2018-11-27 06:31:03 +0000 UTC,2018-11-27 06:31:03,2018-11-27 06:31:03,Victoria
1,8,21667900,6379885,2018-08-11 09:40:33 +0000 UTC,2018-08-11 09:40:33,2018-08-11 09:40:33,The End of the F***ing World
5,13,21667900,6402229,2018-09-12 16:50:15 +0000 UTC,2018-09-12 16:50:15,2018-09-12 16:50:15,The Originals
5,5,21667900,6432184,2018-08-03 16:09:32 +0000 UTC,2018-08-03 16:09:32,2018-08-03 16:09:32,Vikings
5,7,21667900,6440862,2018-08-04 04:42:16 +0000 UTC,2018-08-04 04:42:16,2018-08-04 04:42:16,Vikings
5,8,21667900,6440863,2018-08-04 05:34:25 +0000 UTC,2018-08-04 05:34:25,2018-08-04 05:34:25,Vikings
5,9,21667900,6440864,2018-08-04 06:58:07 +0000 UTC,2018-08-04 06:58:07,2018-08-04 06:58:07,Vikings
5,10,21667900,6440865,2018-08-04 16:13:28 +0000 UTC,2018-08-04 16:13:28,2018-08-04 16:13:28,Vikings
1,1,21667900,6443732,2018-10-28 06:19:55 +0000 UTC,2018-10-28 06:19:55,2018-10-28 06:19:55,Chilling Adventures of Sabrina
1,1,21667900,6447393,2018-07-25 07:33:01 +0000 UTC,2018-07-25 07:33:01,2018-07-25 07:33:01,Life Sentence
1,2,21667900,6447396,2018-07-25 09:35:38 +0000 UTC,2018-07-25 09:35:38,2018-07-25 09:35:38,Life Sentence
1,3,21667900,6447398,2018-07-25 10:47:46 +0000 UTC,2018-07-25 10:47:46,2018-07-25 10:47:46,Life Sentence
1,5,21667900,6447399,2018-07-26 15:58:36 +0000 UTC,2018-07-26 15:58:36,2018-07-26 15:58:36,Life Sentence
1,6,21667900,6447403,2018-07-26 16:44:45 +0000 UTC,2018-07-26 16:44:45,2018-07-26 16:44:45,Life Sentence
1,2,21667900,6461783,2018-11-11 12:15:29 +0000 UTC,2018-11-11 12:15:29,2018-11-11 12:15:29,You
1,3,21667900,6461784,2018-11-11 16:21:58 +0000 UTC,2018-11-11 16:21:58,2018-11-11 16:21:58,You
1,4,21667900,6461785,2018-11-11 17:14:54 +0000 UTC,2018-11-11 17:14:54,2018-11-11 17:14:54,You
1,5,21667900,6461786,2018-11-12 04:52:35 +0000 UTC,2018-11-12 04:50:59,2018-11-12 04:52:35,You
1,6,21667900,6461787,2018-11-12 05:42:06 +0000 UTC,2018-11-12 05:42:06,2018-11-12 05:42:06,You
1,7,21667900,6461788,2018-11-12 13:25:46 +0000 UTC,2018-11-12 13:25:46,2018-11-12 13:25:46,You
1,8,21667900,6461789,2018-11-12 13:28:05 +0000 UTC,2018-11-12 13:27:51,2018-11-12 13:28:05,You
1,9,21667900,6461791,2018-11-13 04:52:34 +0000 UTC,2018-11-13 04:52:34,2018-11-13 04:52:34,You
1,7,21667900,6461931,2018-07-27 10:51:17 +0000 UTC,2018-07-27 10:51:17,2018-07-27 10:51:17,Life Sentence
1,1,21667900,6492992,2018-07-29 10:07:41 +0000 UTC,2018-07-29 10:06:11,2018-07-29 10:07:41,Patrick Melrose
1,2,21667900,6492993,2018-07-29 11:16:54 +0000 UTC,2018-07-29 11:16:54,2018-07-29 11:16:54,Patrick Melrose
1,3,21667900,6492994,2018-07-29 13:15:15 +0000 UTC,2018-07-29 13:15:15,2018-07-29 13:15:15,Patrick Melrose
1,4,21667900,6492995,2018-07-29 15:43:37 +0000 UTC,2018-07-29 15:43:37,2018-07-29 15:43:37,Patrick Melrose
1,12,21667900,6508122,2018-07-28 16:54:09 +0000 UTC,2018-07-28 16:54:09,2018-07-28 16:54:09,Life Sentence
1,13,21667900,6508124,2018-07-29 04:30:26 +0000 UTC,2018-07-29 04:30:26,2018-07-29 04:30:26,Life Sentence
4,2,21667900,6523600,2018-11-02 10:43:30 +0000 UTC,2018-11-02 10:43:30,2018-11-02 10:43:30,Lip Sync Battle
2,1,21667900,6603759,2018-09-28 16:20:39 +0000 UTC,2018-09-28 16:20:39,2018-09-28 16:20:39,The Sinner
1,1,21667900,6605059,2018-11-26 06:15:34 +0000 UTC,2018-11-19 10:42:50,2018-11-26 06:15:34,My Brilliant Friend
1,2,21667900,6605060,2018-11-26 06:15:53 +0000 UTC,2018-11-21 04:44:47,2018-11-26 06:15:53,My Brilliant Friend
1,3,21667900,6605062,2018-11-28 09:35:23 +0000 UTC,2018-11-26 08:26:14,2018-11-28 09:35:23,My Brilliant Friend
1,4,21667900,6605063,2018-11-28 14:07:50 +0000 UTC,2018-11-28 14:07:50,2018-11-28 14:07:50,My Brilliant Friend
1,5,21667900,6605069,2018-12-03 12:19:08 +0000 UTC,2018-12-03 07:11:43,2018-12-03 12:19:08,My Brilliant Friend
1,6,21667900,6605070,2018-12-04 09:21:28 +0000 UTC,2018-12-04 09:18:09,2018-12-04 09:21:28,My Brilliant Friend
1,10,21667900,6609867,2018-11-13 05:40:04 +0000 UTC,2018-11-13 05:40:04,2018-11-13 05:40:04,You
1,1,21667900,6623548,2018-10-23 16:35:26 +0000 UTC,2018-10-23 16:35:26,2018-10-23 16:35:26,The Haunting
1,2,21667900,6623549,2018-10-24 13:03:56 +0000 UTC,2018-10-24 13:03:56,2018-10-24 13:03:56,The Haunting
1,3,21667900,6623550,2018-10-25 13:38:32 +0000 UTC,2018-10-25 13:38:32,2018-10-25 13:38:32,The Haunting
1,4,21667900,6623551,2018-10-25 16:30:40 +0000 UTC,2018-10-25 16:30:40,2018-10-25 16:30:40,The Haunting
1,5,21667900,6623552,2018-10-28 16:42:52 +0000 UTC,2018-10-28 16:42:52,2018-10-28 16:42:52,The Haunting
1,6,21667900,6623553,2018-10-29 10:15:08 +0000 UTC,2018-10-29 10:15:08,2018-10-29 10:15:08,The Haunting
1,7,21667900,6623554,2018-10-29 11:27:21 +0000 UTC,2018-10-29 11:26:36,2018-10-29 11:27:21,The Haunting
1,8,21667900,6623555,2018-10-29 12:12:12 +0000 UTC,2018-10-29 12:12:12,2018-10-29 12:12:12,The Haunting
1,9,21667900,6623556,2018-10-29 13:32:37 +0000 UTC,2018-10-29 13:32:37,2018-10-29 13:32:37,The Haunting
1,10,21667900,6623557,2018-10-29 16:41:26 +0000 UTC,2018-10-29 16:41:26,2018-10-29 16:41:26,The Haunting
2,10,21667900,6662999,2018-06-26 15:00:05 +0000 UTC,2018-06-26 14:40:52,2018-06-26 15:00:05,The Handmaid's Tale
2,1,21667900,6663506,2018-08-13 09:32:42 +0000 UTC,2018-08-13 09:32:42,2018-08-13 09:32:42,Harlots
2,2,21667900,6663507,2018-08-13 10:38:26 +0000 UTC,2018-08-13 10:36:39,2018-08-13 10:38:26,Harlots
1,1,21667900,6668931,2018-07-11 11:24:22 +0000 UTC,2018-07-11 11:24:22,2018-07-11 11:24:22,Sharp Objects
2,13,21667900,6674484,2018-06-26 14:40:24 +0000 UTC,2018-06-26 14:40:24,2018-06-26 14:40:24,13 Reasons Why
2,12,21667900,6680177,2018-07-06 16:42:42 +0000 UTC,2018-07-06 16:42:42,2018-07-06 16:42:42,The Handmaid's Tale
1,1,21667900,6691369,2018-12-03 07:06:51 +0000 UTC,2018-10-10 12:52:19,2018-12-03 07:06:51,Nightflyers
4,2,21667900,6699988,2018-10-14 10:17:00 +0000 UTC,2018-10-14 10:17:00,2018-10-14 10:17:00,The Affair
4,3,21667900,6699991,2018-10-14 10:17:38 +0000 UTC,2018-10-14 10:17:38,2018-10-14 10:17:38,The Affair
4,4,21667900,6699995,2018-10-14 13:06:47 +0000 UTC,2018-10-14 13:06:47,2018-10-14 13:06:47,The Affair
1,2,21667900,6704931,2018-07-22 12:39:28 +0000 UTC,2018-07-16 10:23:58,2018-07-22 12:39:28,Sharp Objects
1,3,21667900,6704933,2018-07-25 05:04:05 +0000 UTC,2018-07-23 16:14:34,2018-07-25 05:04:05,Sharp Objects
1,4,21667900,6704934,2018-08-01 09:03:13 +0000 UTC,2018-07-30 12:07:17,2018-08-01 09:03:13,Sharp Objects
1,5,21667900,6704936,2018-08-06 05:55:45 +0000 UTC,2018-08-06 05:20:11,2018-08-06 05:55:45,Sharp Objects
1,6,21667900,6704940,2018-08-14 12:53:23 +0000 UTC,2018-08-14 12:53:23,2018-08-14 12:53:23,Sharp Objects
1,0,21667900,6704942,2018-08-20 14:29:57 +0000 UTC,2018-08-20 14:29:57,2018-08-20 14:29:57,Sharp Objects
1,8,21667900,6704944,2018-08-27 10:41:47 +0000 UTC,2018-08-27 10:41:47,2018-08-27 10:41:47,Sharp Objects
2,1,21667900,6718810,2018-09-24 10:04:33 +0000 UTC,2018-08-04 04:45:56,2018-09-24 10:04:33,Anne with an E
3,1,21667900,6732018,2018-10-01 08:17:14 +0000 UTC,2018-09-26 07:02:01,2018-10-01 08:17:14,This Is Us
1,0,21667900,6733478,2018-10-27 06:58:30 +0000 UTC,2018-10-27 06:58:30,2018-10-27 06:58:30,Legacies
2,13,21667900,6738344,2018-07-13 13:29:40 +0000 UTC,2018-07-13 13:20:29,2018-07-13 13:29:40,The Handmaid's Tale
2,11,21667900,6741827,2018-07-06 10:56:57 +0000 UTC,2018-07-06 10:56:57,2018-07-06 10:56:57,The Handmaid's Tale
2,2,21667900,6751906,2018-08-05 05:59:36 +0000 UTC,2018-08-05 05:58:23,2018-08-05 05:59:36,Anne with an E
2,3,21667900,6751907,2018-08-05 09:53:07 +0000 UTC,2018-08-05 09:53:07,2018-08-05 09:53:07,Anne with an E
2,4,21667900,6751908,2018-08-05 10:27:03 +0000 UTC,2018-08-05 10:27:03,2018-08-05 10:27:03,Anne with an E
2,5,21667900,6751909,2018-08-05 13:50:30 +0000 UTC,2018-08-05 12:54:15,2018-08-05 13:50:30,Anne with an E
2,6,21667900,6751910,2018-08-05 13:53:58 +0000 UTC,2018-08-05 13:53:58,2018-08-05 13:53:58,Anne with an E
2,7,21667900,6751911,2018-08-05 16:25:07 +0000 UTC,2018-08-05 16:25:07,2018-08-05 16:25:07,Anne with an E
2,8,21667900,6751912,2018-08-06 04:25:26 +0000 UTC,2018-08-06 04:25:26,2018-08-06 04:25:26,Anne with an E
2,9,21667900,6751913,2018-08-06 08:08:51 +0000 UTC,2018-08-06 08:08:51,2018-08-06 08:08:51,Anne with an E
2,10,21667900,6751914,2018-10-01 07:51:37 +0000 UTC,2018-08-06 09:19:56,2018-10-01 07:51:37,Anne with an E
1,1,21667900,6751988,2018-09-27 16:25:19 +0000 UTC,2018-09-21 07:30:39,2018-09-27 16:25:19,Sacred Games
2,5,21667900,6757355,2018-08-14 12:53:12 +0000 UTC,2018-08-14 12:53:12,2018-08-14 12:53:12,Harlots
2,2,21667900,6757792,2018-09-29 04:18:08 +0000 UTC,2018-09-29 04:18:08,2018-09-29 04:18:08,The Sinner
2,3,21667900,6757793,2018-09-29 05:03:46 +0000 UTC,2018-09-29 05:03:46,2018-09-29 05:03:46,The Sinner
2,4,21667900,6757794,2018-09-29 07:17:46 +0000 UTC,2018-09-29 07:17:00,2018-09-29 07:17:46,The Sinner
2,5,21667900,6757795,2018-09-29 13:59:39 +0000 UTC,2018-09-29 13:59:39,2018-09-29 13:59:39,The Sinner
2,6,21667900,6757796,2018-09-30 04:30:26 +0000 UTC,2018-09-30 04:30:26,2018-09-30 04:30:26,The Sinner
2,7,21667900,6757798,2018-09-30 10:08:48 +0000 UTC,2018-09-30 10:07:23,2018-09-30 10:08:48,The Sinner
2,8,21667900,6757799,2018-09-30 12:59:15 +0000 UTC,2018-09-30 12:59:15,2018-09-30 12:59:15,The Sinner
1,2,21667900,6762370,2018-10-28 12:35:03 +0000 UTC,2018-10-28 12:35:03,2018-10-28 12:35:03,Chilling Adventures of Sabrina
1,3,21667900,6762371,2018-10-29 04:48:27 +0000 UTC,2018-10-29 04:48:27,2018-10-29 04:48:27,Chilling Adventures of Sabrina
1,5,21667900,6762373,2018-10-30 05:26:09 +0000 UTC,2018-10-30 05:26:09,2018-10-30 05:26:09,Chilling Adventures of Sabrina
1,6,21667900,6762374,2018-11-18 09:26:10 +0000 UTC,2018-11-18 09:26:10,2018-11-18 09:26:10,Chilling Adventures of Sabrina
2,0,21667900,6762380,2018-08-18 06:00:13 +0000 UTC,2018-08-18 06:00:13,2018-08-18 06:00:13,Harlots
2,7,21667900,6762384,2018-08-18 16:11:04 +0000 UTC,2018-08-18 16:11:04,2018-08-18 16:11:04,Harlots
2,8,21667900,6762387,2018-08-24 10:26:47 +0000 UTC,2018-08-24 10:26:47,2018-08-24 10:26:47,Harlots
5,11,21667900,6767246,2018-11-29 07:27:36 +0000 UTC,2018-10-10 12:52:45,2018-11-29 07:27:36,Vikings
1,1,21667900,6767346,2018-11-07 16:39:58 +0000 UTC,2018-11-07 16:39:58,2018-11-07 16:39:58,Homecoming (2018)
1,1,21667900,6767937,2018-09-26 03:31:59 +0000 UTC,2018-09-26 03:31:59,2018-09-26 03:31:59,The Dragon Prince
1,2,21667900,6772359,2018-11-03 17:33:16 +0000 UTC,2018-11-03 09:28:04,2018-11-03 17:33:16,Legacies
1,1,21667900,6775549,2018-09-23 04:46:11 +0000 UTC,2018-09-23 04:46:11,2018-09-23 04:46:11,Maniac (2018)
1,2,21667900,6775581,2018-09-23 05:49:28 +0000 UTC,2018-09-23 05:49:28,2018-09-23 05:49:28,Maniac (2018)
1,3,21667900,6775582,2018-09-23 08:30:02 +0000 UTC,2018-09-23 08:30:02,2018-09-23 08:30:02,Maniac (2018)
1,4,21667900,6775591,2018-09-23 12:08:30 +0000 UTC,2018-09-23 12:08:30,2018-09-23 12:08:30,Maniac (2018)
1,5,21667900,6775594,2018-09-23 16:15:14 +0000 UTC,2018-09-23 16:12:29,2018-09-23 16:15:14,Maniac (2018)
1,7,21667900,6775599,2018-09-24 10:29:34 +0000 UTC,2018-09-24 10:29:34,2018-09-24 10:29:34,Maniac (2018)
1,8,21667900,6775600,2018-09-24 11:02:56 +0000 UTC,2018-09-24 11:00:14,2018-09-24 11:02:56,Maniac (2018)
1,9,21667900,6775601,2018-09-24 12:08:02 +0000 UTC,2018-09-24 12:08:02,2018-09-24 12:08:02,Maniac (2018)
1,10,21667900,6775602,2018-09-24 13:59:16 +0000 UTC,2018-09-24 13:50:52,2018-09-24 13:59:16,Maniac (2018)
4,1,21667900,6780571,2018-11-06 16:25:14 +0000 UTC,2018-11-06 16:25:14,2018-11-06 16:25:14,Outlander
1,1,21667900,6786303,2018-11-23 05:38:01 +0000 UTC,2018-11-23 05:38:01,2018-11-23 05:38:01,A Discovery of Witches
1,2,21667900,6818364,2018-11-23 07:13:44 +0000 UTC,2018-11-23 07:13:44,2018-11-23 07:13:44,A Discovery of Witches
1,1,21667900,6821139,2018-11-11 10:37:17 +0000 UTC,2018-11-11 10:37:17,2018-11-11 10:37:17,You
2,0,21667900,6822123,2018-09-11 16:08:16 +0000 UTC,2018-09-11 16:08:16,2018-09-11 16:08:16,Tom Clancy's Jack Ryan
1,2,21667900,6824664,2018-09-26 04:05:36 +0000 UTC,2018-09-26 04:03:52,2018-09-26 04:05:36,The Dragon Prince
3,2,21667900,6826606,2018-10-03 09:49:51 +0000 UTC,2018-10-03 09:49:51,2018-10-03 09:49:51,This Is Us
1,6,21667900,6827109,2018-09-26 09:11:59 +0000 UTC,2018-09-26 09:11:59,2018-09-26 09:11:59,The Dragon Prince
1,7,21667900,6827110,2018-09-26 09:44:52 +0000 UTC,2018-09-26 09:44:52,2018-09-26 09:44:52,The Dragon Prince
1,9,21667900,6827112,2018-09-26 14:22:52 +0000 UTC,2018-09-26 10:44:14,2018-09-26 14:22:52,The Dragon Prince
1,4,21667900,6828299,2018-11-23 09:18:13 +0000 UTC,2018-11-23 09:18:13,2018-11-23 09:18:13,A Discovery of Witches
1,5,21667900,6828300,2018-11-23 10:37:21 +0000 UTC,2018-11-23 10:37:21,2018-11-23 10:37:21,A Discovery of Witches
1,6,21667900,6828301,2018-11-23 16:17:40 +0000 UTC,2018-11-23 16:17:40,2018-11-23 16:17:40,A Discovery of Witches
1,7,21667900,6828302,2018-11-24 04:48:02 +0000 UTC,2018-11-24 04:48:02,2018-11-24 04:48:02,A Discovery of Witches
1,8,21667900,6828304,2018-11-24 05:34:43 +0000 UTC,2018-11-24 05:34:43,2018-11-24 05:34:43,A Discovery of Witches
1,7,21667900,6833043,2018-10-08 07:32:16 +0000 UTC,2018-10-08 07:32:16,2018-10-08 07:32:16,Sharp Objects
3,3,21667900,6834583,2018-10-10 10:34:38 +0000 UTC,2018-10-10 10:34:04,2018-10-10 10:34:38,This Is Us
2018,168,21667900,6835100,2018-10-23 07:52:42 +0000 UTC,2018-10-23 07:52:42,2018-10-23 07:52:42,VICE News Tonight
3,4,21667900,6838801,2018-10-18 04:32:18 +0000 UTC,2018-10-18 04:32:18,2018-10-18 04:32:18,This Is Us
1,2,21667900,6843164,2018-11-17 12:26:04 +0000 UTC,2018-11-17 12:26:04,2018-11-17 12:26:04,Homecoming (2018)
2,1,21667900,6846157,2018-12-05 10:58:48 +0000 UTC,2018-12-04 09:24:32,2018-12-05 10:58:48,The Marvelous Mrs. Maisel
3,5,21667900,6847938,2018-10-25 09:19:59 +0000 UTC,2018-10-25 09:19:59,2018-10-25 09:19:59,This Is Us
3,6,21667900,6849207,2018-11-01 04:56:37 +0000 UTC,2018-11-01 04:56:37,2018-11-01 04:56:37,This Is Us
3,7,21667900,6859271,2018-11-15 04:54:49 +0000 UTC,2018-11-15 04:52:37,2018-11-15 04:54:49,This Is Us
