user_id,vote_key,episode_id,uuid,movie_name
21667900,95e87c91-5686-4624-8f80-1d428c2b3d75-21667900-3,0,95e87c91-5686-4624-8f80-1d428c2b3d75,No Hard Feelings
21667900,b94842ee-d986-4014-8e44-6032c24d9b35-21667900-29,0,b94842ee-d986-4014-8e44-6032c24d9b35,Thunderbolts*: *The New Avengers
21667900,5b655302-b0e4-413a-aa2e-3496056678e5-21667900-3,0,5b655302-b0e4-413a-aa2e-3496056678e5,ఆర్ఆర్ఆర్
21667900,4e3d83d9-60de-412f-a73c-c24cbabbbf5a-21667900-28,0,4e3d83d9-60de-412f-a73c-c24cbabbbf5a,The Late Bloomer
21667900,3bb5e068-2280-499e-9b33-6aedbd1af100-21667900-29,0,3bb5e068-2280-499e-9b33-6aedbd1af100,Pi
21667900,4144a76e-38a3-4554-8249-46178d60713a-21667900-3,0,4144a76e-38a3-4554-8249-46178d60713a,Nobody
21667900,5be9addb-13f5-4060-bb3b-ca49543a3fdf-21667900-29,0,5be9addb-13f5-4060-bb3b-ca49543a3fdf,Malignant
21667900,73e49a28-9aab-4cbe-ab04-3d9cbb778fee-21667900-3,0,73e49a28-9aab-4cbe-ab04-3d9cbb778fee,Casino Royale
21667900,3bbb19a8-f5a7-4b27-bce3-6d762ff6c692-21667900-3,0,3bbb19a8-f5a7-4b27-bce3-6d762ff6c692,The Elephant Whisperers
21667900,74c850ec-0aa3-442d-8b40-f2c185052e47-21667900-29,0,74c850ec-0aa3-442d-8b40-f2c185052e47,Source Code
21667900,23f10460-84fb-415e-87d6-ccb3edd90b92-21667900-29,0,23f10460-84fb-415e-87d6-ccb3edd90b92,The Giver
21667900,29d4a9a1-6d12-4428-aae7-857194f69951-21667900-3,0,29d4a9a1-6d12-4428-aae7-857194f69951,Kung Fu Panda
21667900,ee4faa4b-7775-4c68-81d8-f0b80e92d43a-21667900-3,0,ee4faa4b-7775-4c68-81d8-f0b80e92d43a,The Dig
21667900,af628224-1fd9-4c8f-a135-b723a9dd102d-21667900-29,0,af628224-1fd9-4c8f-a135-b723a9dd102d,Kung Fu Panda 3
21667900,bb153669-9583-4356-96b0-6e305e38879b-21667900-3,0,bb153669-9583-4356-96b0-6e305e38879b,Sleepless in Seattle
21667900,722969c3-ce58-4088-b3d5-775ead43a0cf-21667900-3,0,722969c3-ce58-4088-b3d5-775ead43a0cf,Monkey Man
