version_code,created_at,updated_at,user_id,device_id
19021901,2018-06-26 14:35:02,2019-03-04 07:16:30,21667900,3808807883fb34208abefc1c09f8b6d9
2026052201,2022-02-22 17:07:32,2026-06-04 03:02:19,21667900,958176e3126a3291973d6104d8df67d8
2025070303,2025-04-20 19:43:17,2025-08-23 23:48:23,21667900,c54b663f5d7c32bd46f7c567585cf52f
2022021602,2019-03-21 11:54:15,2022-02-20 16:33:18,21667900,c5686693d398825709177a053fe3b3e3
