vote_key,episode_id,user_id,series_name,season_number,episode_number
4808533-21667900-24,4808533,21667900,Fargo,1,6
4808533-21667900-28,4808533,21667900,Fargo,1,6
4808533-21667900-30,4808533,21667900,Fargo,1,6
4808534-21667900-28,4808534,21667900,Fargo,1,7
4808534-21667900-25,4808534,21667900,Fargo,1,7
4808534-21667900-24,4808534,21667900,Fargo,1,7
4808535-21667900-28,4808535,21667900,Fargo,1,8
4808535-21667900-25,4808535,21667900,Fargo,1,8
4808535-21667900-24,4808535,21667900,Fargo,1,8
4808536-21667900-25,4808536,21667900,Fargo,1,9
4808536-21667900-15,4808536,21667900,Fargo,1,9
4808536-21667900-30,4808536,21667900,Fargo,1,9
4808536-21667900-24,4808536,21667900,Fargo,1,9
4808536-21667900-28,4808536,21667900,Fargo,1,9
4808538-21667900-28,4808538,21667900,Fargo,1,10
4808538-21667900-13,4808538,21667900,Fargo,1,10
4808538-21667900-24,4808538,21667900,Fargo,1,10
4823565-21667900-15,4823565,21667900,Olive Kitteridge,1,1
4823565-21667900-38,4823565,21667900,Olive Kitteridge,1,1
4823565-21667900-21,4823565,21667900,Olive Kitteridge,1,1
4823565-21667900-30,4823565,21667900,Olive Kitteridge,1,1
4823565-21667900-25,4823565,21667900,Olive Kitteridge,1,1
4823565-21667900-13,4823565,21667900,Olive Kitteridge,1,1
4823566-21667900-13,4823566,21667900,Olive Kitteridge,1,2
4823566-21667900-25,4823566,21667900,Olive Kitteridge,1,2
4823567-21667900-15,4823567,21667900,Olive Kitteridge,1,3
4823567-21667900-30,4823567,21667900,Olive Kitteridge,1,3
4823568-21667900-15,4823568,21667900,Olive Kitteridge,1,4
4823568-21667900-30,4823568,21667900,Olive Kitteridge,1,4
4825726-21667900-13,4825726,21667900,Blue Spring Ride,1,1
4825726-21667900-19,4825726,21667900,Blue Spring Ride,1,1
4866622-21667900-24,4866622,21667900,The Knick,1,1
4866622-21667900-25,4866622,21667900,The Knick,1,1
4866622-21667900-34,4866622,21667900,The Knick,1,1
4866622-21667900-22,4866622,21667900,The Knick,1,1
4866622-21667900-28,4866622,21667900,The Knick,1,1
4929223-21667900-30,4929223,21667900,The Leftovers,1,9
4929224-21667900-30,4929224,21667900,The Leftovers,1,10
4929224-21667900-28,4929224,21667900,The Leftovers,1,10
4929224-21667900-38,4929224,21667900,The Leftovers,1,10
4930433-21667900-25,4930433,21667900,The Knick,1,2
4930433-21667900-13,4930433,21667900,The Knick,1,2
4930434-21667900-25,4930434,21667900,The Knick,1,3
4930435-21667900-25,4930435,21667900,The Knick,1,4
4930436-21667900-25,4930436,21667900,The Knick,1,5
4930437-21667900-28,4930437,21667900,The Knick,1,6
4930437-21667900-25,4930437,21667900,The Knick,1,6
4930437-21667900-24,4930437,21667900,The Knick,1,6
4930438-21667900-25,4930438,21667900,The Knick,1,7
4930438-21667900-24,4930438,21667900,The Knick,1,7
4930438-21667900-28,4930438,21667900,The Knick,1,7
4930439-21667900-28,4930439,21667900,The Knick,1,8
4930439-21667900-24,4930439,21667900,The Knick,1,8
4930439-21667900-25,4930439,21667900,The Knick,1,8
4930440-21667900-24,4930440,21667900,The Knick,1,9
4930440-21667900-28,4930440,21667900,The Knick,1,9
4930441-21667900-28,4930441,21667900,The Knick,1,10
