episode_id,updated_at,episode_season_number,episode_number,user_id,show_character_id,created_at,fb_action_id,tv_show_name
6042593,2022-03-31 18:30:59,7,1,21667900,64837316,2022-03-31 18:30:59,,Suits
6049877,2021-11-20 18:08:51,3,8,21667900,63359273,2021-11-20 18:08:51,,The Leftovers
6056377,2018-12-17 09:38:57,1,1,21667900,64819094,2018-12-17 09:38:57,,Money Heist
6073203,2018-12-18 08:37:56,1,6,21667900,64819092,2018-12-18 08:37:49,,Money Heist
6073204,2018-12-18 10:38:54,1,7,21667900,64819092,2018-12-18 10:38:54,,Money Heist
6091739,2018-12-27 11:43:58,3,2,21667900,64577233,2018-12-27 11:43:58,,Poldark (2015)
6091741,2018-12-27 16:40:41,3,3,21667900,64577227,2018-12-27 16:40:41,,Poldark (2015)
6091742,2018-12-28 09:48:35,3,4,21667900,64577235,2018-12-28 09:48:35,,Poldark (2015)
6091743,2018-12-28 12:21:33,3,5,21667900,64577271,2018-12-28 12:21:33,,Poldark (2015)
6104951,2019-07-20 16:09:45,1,1,21667900,63653568,2019-07-20 16:09:45,,Ozark
6104952,2019-07-21 05:03:03,1,2,21667900,63653568,2019-07-21 05:03:03,,Ozark
6140534,2019-06-11 14:06:12,2,1,21667900,63324809,2019-06-11 14:06:12,,The Good Place
6141745,2019-06-11 14:06:37,2,2,21667900,63324809,2019-06-11 14:06:37,,The Good Place
6141746,2019-06-12 03:13:40,2,3,21667900,63324809,2019-06-12 03:13:40,,The Good Place
6141747,2019-06-12 03:36:35,2,4,21667900,63324809,2019-06-12 03:36:35,,The Good Place
6141748,2019-06-12 04:02:19,2,5,21667900,63324809,2019-06-12 04:02:17,,The Good Place
6141749,2019-06-12 04:42:20,2,6,21667900,63324809,2019-06-12 04:42:12,,The Good Place
6141750,2019-06-12 04:43:22,2,7,21667900,63324809,2019-06-12 04:43:22,,The Good Place
6141751,2019-06-12 07:28:16,2,8,21667900,63324809,2019-06-12 07:28:16,,The Good Place
6156573,2018-12-28 16:32:54,3,6,21667900,64577268,2018-12-28 16:32:50,,Poldark (2015)
6156575,2018-12-29 05:24:48,3,7,21667900,64577252,2018-12-29 05:24:48,,Poldark (2015)
6156576,2018-12-29 12:27:49,3,8,21667900,64577268,2018-12-29 12:27:49,,Poldark (2015)
6156578,2018-12-30 09:23:06,3,9,21667900,64577227,2018-12-30 09:23:04,,Poldark (2015)
6172291,2019-07-21 09:12:33,1,3,21667900,63653568,2019-07-21 09:12:33,,Ozark
6172292,2019-07-21 10:13:08,1,4,21667900,63653568,2019-07-21 10:13:08,,Ozark
6172293,2019-07-21 11:56:13,1,5,21667900,63653568,2019-07-21 11:56:13,,Ozark
6172294,2019-07-21 16:49:27,1,6,21667900,63653568,2019-07-21 16:49:27,,Ozark
6172295,2019-07-22 16:16:04,1,7,21667900,63653568,2019-07-22 16:16:04,,Ozark
6172296,2019-07-23 11:17:27,1,8,21667900,63653568,2019-07-23 11:17:27,,Ozark
6172297,2019-07-23 16:44:56,1,9,21667900,63653575,2019-07-23 16:44:56,,Ozark
6172298,2019-07-23 16:45:38,1,10,21667900,63653568,2019-07-23 16:45:38,,Ozark
6215632,2019-06-12 07:56:08,2,9,21667900,63324809,2019-06-12 07:56:08,,The Good Place
6215635,2019-06-12 10:32:16,2,11,21667900,63324809,2019-06-12 10:32:16,,The Good Place
6235145,2018-10-29 05:58:30,7,4,21667900,350478,2018-10-29 05:58:30,,Game of Thrones
6247595,2019-06-12 10:33:29,2,12,21667900,63324809,2019-06-12 10:33:29,,The Good Place
6275142,2018-10-29 05:58:50,7,7,21667900,63976039,2018-10-29 05:58:50,,Game of Thrones
6297940,2019-01-03 16:29:12,1,1,21667900,63915508,2019-01-03 16:29:12,,Howards End
6297941,2019-01-04 16:29:46,1,2,21667900,63915508,2019-01-04 16:29:46,,Howards End
6297942,2019-01-05 16:27:26,1,3,21667900,63915508,2019-01-05 16:27:26,,Howards End
6297943,2019-01-07 10:57:36,1,4,21667900,63915508,2019-01-07 10:57:36,,Howards End
6327940,2019-06-01 03:18:42,1,1,21667900,65563021,2019-06-01 03:18:42,,Dark
6347551,2019-06-01 04:07:21,1,2,21667900,65563021,2019-06-01 04:07:19,,Dark
6347552,2019-06-01 04:48:28,1,3,21667900,65563021,2019-06-01 04:48:28,,Dark
6347553,2019-06-01 05:55:26,1,4,21667900,65534250,2019-06-01 05:55:26,,Dark
6347554,2019-06-01 08:26:24,1,5,21667900,65563021,2019-06-01 08:26:24,,Dark
6347555,2019-06-01 09:19:03,1,6,21667900,66177408,2019-06-01 09:19:03,,Dark
6347556,2019-06-01 10:20:02,1,7,21667900,66177408,2019-06-01 10:20:02,,Dark
6347557,2019-06-02 04:15:13,1,8,21667900,65034592,2019-06-02 04:15:13,,Dark
6347558,2019-06-02 06:05:12,1,9,21667900,66177408,2019-06-02 06:05:08,,Dark
6347559,2019-06-02 08:44:06,1,10,21667900,66177408,2019-06-02 08:44:06,,Dark
6352961,2019-06-15 04:17:21,1,2,21667900,64094302,2019-06-15 04:17:21,,Babylon Berlin
6352962,2019-06-15 09:41:34,1,3,21667900,64094302,2019-06-15 09:41:32,,Babylon Berlin
6379885,2018-08-11 09:40:26,1,8,21667900,64821437,2018-08-11 09:40:26,,The End of the F***ing World
6468119,2018-12-20 13:09:58,1,11,21667900,64819092,2018-12-20 13:09:58,,Money Heist
6468120,2018-12-20 16:23:59,1,12,21667900,64819094,2018-12-20 16:23:55,,Money Heist
6468121,2018-12-21 05:23:04,1,13,21667900,64819092,2018-12-21 05:23:04,,Money Heist
6472375,2018-12-21 11:27:04,1,15,21667900,64819092,2018-12-21 11:27:04,,Money Heist
6485190,2019-06-23 10:28:50,2,14,21667900,63626527,2019-06-23 10:28:50,,This Is Us
6499743,2019-06-03 09:38:14,1,1,21667900,65236354,2019-06-03 09:38:14,,Killing Eve
6504114,2021-02-15 08:16:27,2,14,21667900,64833065,2021-02-15 08:16:27,,The Seven Deadly Sins
6504120,2021-02-16 04:49:51,2,20,21667900,64833033,2021-02-16 04:49:51,,The Seven Deadly Sins
6510565,2020-09-08 06:40:50,1,24,21667900,65305202,2020-09-08 06:40:47,,DARLING in the FRANXX
6524416,2022-07-01 12:51:41,1,1,21667900,63824379,2022-07-01 12:51:41,,My Mister
6530568,2020-04-09 13:44:21,1,1,21667900,64548247,2020-04-09 13:44:21,,Tom Clancy's Jack Ryan
6538598,2020-03-19 10:35:27,2,1,21667900,64482005,2020-03-19 10:35:27,,Westworld
6542369,2021-04-03 02:54:22,1,3,21667900,63941476,2021-04-03 02:54:22,,Collateral
6545667,2020-04-11 09:18:41,1,2,21667900,64548247,2020-04-11 09:18:41,,Tom Clancy's Jack Ryan
6545668,2020-04-14 10:09:30,1,3,21667900,64548255,2020-04-14 10:09:30,,Tom Clancy's Jack Ryan
6545669,2020-04-15 16:22:06,1,4,21667900,64548247,2020-04-15 16:22:06,,Tom Clancy's Jack Ryan
6548881,2022-07-01 16:44:51,1,3,21667900,63824379,2022-07-01 16:44:51,,My Mister
6548882,2022-07-01 18:42:54,1,4,21667900,63824379,2022-07-01 18:42:54,,My Mister
6548885,2024-02-28 03:44:29,1,7,21667900,63824379,2024-02-28 03:44:29,,My Mister
6548886,2022-07-03 01:00:25,1,8,21667900,63824379,2022-07-03 01:00:25,,My Mister
6548894,2022-07-06 03:28:29,1,16,21667900,63824379,2022-07-06 03:28:29,,My Mister
6578537,2020-11-04 11:27:26,3,24,21667900,63909194,2020-11-04 11:27:26,,Lucifer
6589247,2019-06-04 04:48:20,1,2,21667900,65236357,2019-06-04 04:48:20,,Killing Eve
6589248,2019-06-04 05:31:00,1,3,21667900,65236354,2019-06-04 05:31:00,,Killing Eve
6605059,2018-11-19 14:11:53,1,1,21667900,64482083,2018-11-19 14:11:53,,My Brilliant Friend
6605070,2018-12-04 09:18:04,1,6,21667900,64482085,2018-12-04 09:18:04,,My Brilliant Friend
6605071,2018-12-11 05:15:41,1,7,21667900,64482085,2018-12-11 05:15:41,,My Brilliant Friend
6605072,2018-12-12 05:51:31,1,8,21667900,64482085,2018-12-12 05:51:31,,My Brilliant Friend
6619787,2022-06-16 20:54:42,1,3,21667900,64202711,2022-06-16 20:54:42,,Something in the Rain
6646752,2018-12-31 16:34:02,4,1,21667900,64577222,2018-12-31 16:34:02,,Poldark (2015)
6674483,2018-06-29 05:54:37,2,12,21667900,63865504,2018-06-29 05:54:25,,13 Reasons Why
6674484,2018-06-29 05:53:56,2,13,21667900,63865489,2018-06-29 05:53:46,,13 Reasons Why
6704749,2019-06-14 05:43:58,3,1,21667900,63324809,2019-06-14 05:43:58,,The Good Place
6704751,2019-06-14 05:44:26,3,2,21667900,63324809,2019-06-14 05:44:26,,The Good Place
6704944,2019-01-03 12:01:36,1,8,21667900,63449055,2019-01-03 12:01:36,,Sharp Objects
6709632,2024-05-17 20:23:41,4,1,21667900,65235978,2024-05-17 20:23:38,,Better Call Saul
6710020,2019-01-01 16:31:50,4,2,21667900,64577222,2019-01-01 16:31:40,,Poldark (2015)
6711743,2019-11-26 05:52:39,1,1,21667900,63489605,2019-11-26 05:52:39,,Gentleman Jack
6732018,2018-09-28 13:02:19,3,1,21667900,63626527,2018-09-28 13:02:19,,This Is Us
6733508,2018-12-08 05:06:07,1,1,21667900,64410360,2018-12-08 05:06:07,,Bodyguard (2018)
6733509,2018-12-08 06:07:33,1,2,21667900,64410360,2018-12-08 06:07:33,,Bodyguard (2018)
6733510,2018-12-08 09:29:25,1,3,21667900,64410360,2018-12-08 09:29:25,,Bodyguard (2018)
6733513,2018-12-08 16:28:48,1,6,21667900,64410360,2018-12-08 16:28:48,,Bodyguard (2018)
6735146,2019-07-24 10:59:58,2,1,21667900,63653568,2019-07-24 10:59:58,,Ozark
6741740,2022-07-25 00:50:59,1,1,21667900,63913899,2022-07-25 00:50:58,,Familiar Wife
6751911,2018-08-05 16:24:34,2,7,21667900,64051962,2018-08-05 16:24:34,,Anne with an E
6751912,2018-08-06 04:24:54,2,8,21667900,64051936,2018-08-06 04:24:54,,Anne with an E
6751913,2018-08-06 08:08:33,2,9,21667900,64051962,2018-08-06 08:08:33,,Anne with an E
6751914,2018-08-06 09:19:38,2,10,21667900,64051933,2018-08-06 09:19:38,,Anne with an E
6756799,2022-07-28 15:31:06,1,16,21667900,63913899,2022-07-28 15:31:06,,Familiar Wife
6757076,2024-05-17 21:52:09,4,2,21667900,65235964,2024-05-17 21:52:09,,Better Call Saul
6757077,2024-05-18 23:26:47,4,3,21667900,65235974,2024-05-18 23:26:47,,Better Call Saul
6757078,2024-05-19 00:13:57,4,4,21667900,65235978,2024-05-19 00:13:55,,Better Call Saul
6757079,2024-05-20 00:34:59,4,5,21667900,65235974,2024-05-20 00:34:59,,Better Call Saul
6762373,2018-10-30 05:25:47,1,5,21667900,508446,2018-10-30 05:25:47,,Chilling Adventures of Sabrina
6765383,2019-01-06 05:44:05,1,1,21667900,474643,2019-01-06 05:44:05,,The Little Drummer Girl
6765384,2019-01-06 06:43:20,1,2,21667900,474643,2019-01-06 06:43:20,,The Little Drummer Girl
6765385,2019-01-06 11:02:59,1,3,21667900,474643,2019-01-06 11:02:59,,The Little Drummer Girl
6765386,2019-01-07 06:03:09,1,4,21667900,474643,2019-01-07 06:03:09,,The Little Drummer Girl
6765387,2019-01-07 09:54:40,1,5,21667900,474643,2019-01-07 09:54:40,,The Little Drummer Girl
6765388,2019-01-07 10:55:43,1,6,21667900,474643,2019-01-07 10:55:43,,The Little Drummer Girl
6768101,2018-12-14 09:37:43,3,1,21667900,64607384,2018-12-14 09:37:43,,The Man in the High Castle
6769073,2018-12-14 10:35:00,3,2,21667900,64607387,2018-12-14 10:35:00,,The Man in the High Castle
6770149,2019-01-01 10:41:28,1,1,21667900,64097429,2019-01-01 10:41:23,,Escape at Dannemora
6775604,2020-04-19 17:25:32,1,5,21667900,64548247,2020-04-19 17:25:32,,Tom Clancy's Jack Ryan
6775605,2020-04-19 17:25:54,1,6,21667900,64548255,2020-04-19 17:25:54,,Tom Clancy's Jack Ryan
6775606,2020-04-20 05:49:48,1,7,21667900,64548247,2020-04-20 05:49:45,,Tom Clancy's Jack Ryan
6775607,2020-04-20 09:06:38,1,8,21667900,64548247,2020-04-20 09:06:38,,Tom Clancy's Jack Ryan
6778611,2019-07-25 11:35:16,2,2,21667900,63653568,2019-07-25 11:35:16,,Ozark
6778614,2019-07-25 11:35:58,2,3,21667900,63653575,2019-07-25 11:35:56,,Ozark
6778618,2019-07-25 16:29:11,2,4,21667900,63653568,2019-07-25 16:29:11,,Ozark
6778619,2019-07-26 14:11:10,2,5,21667900,63653568,2019-07-26 14:11:10,,Ozark
6778620,2019-07-26 16:28:06,2,6,21667900,63653568,2019-07-26 16:28:06,,Ozark
6778622,2019-07-27 05:15:37,2,7,21667900,63653573,2019-07-27 05:15:37,,Ozark
6778623,2019-07-27 08:17:39,2,8,21667900,63653568,2019-07-27 08:17:39,,Ozark
6778625,2019-07-27 09:27:15,2,9,21667900,63653568,2019-07-27 09:27:15,,Ozark
6778626,2019-07-27 11:35:02,2,10,21667900,63653573,2019-07-27 11:35:02,,Ozark
6780571,2018-11-10 12:53:12,4,1,21667900,64098129,2018-11-10 12:53:12,,Outlander
6782558,2024-05-22 18:13:58,4,7,21667900,65235964,2024-05-22 18:13:56,,Better Call Saul
6783481,2020-11-04 17:19:59,4,1,21667900,63909194,2020-11-04 17:19:59,,Lucifer
6786303,2018-11-23 05:37:32,1,1,21667900,63443671,2018-11-23 05:37:32,,A Discovery of Witches
6805101,2018-12-14 13:33:19,3,3,21667900,64607384,2018-12-14 13:33:19,,The Man in the High Castle
6805102,2018-12-14 16:17:45,3,4,21667900,64607396,2018-12-14 16:17:45,,The Man in the High Castle
6805103,2018-12-15 04:27:02,3,5,21667900,64607387,2018-12-15 04:27:02,,The Man in the High Castle
6805105,2018-12-15 05:40:42,3,6,21667900,64607381,2018-12-15 05:40:42,,The Man in the High Castle
6805107,2018-12-15 11:07:53,3,8,21667900,64607396,2018-12-15 11:07:40,,The Man in the High Castle
6805108,2018-12-15 16:22:49,3,9,21667900,64607390,2018-12-15 16:22:49,,The Man in the High Castle
6805110,2018-12-16 09:02:13,3,10,21667900,64607387,2018-12-16 09:02:13,,The Man in the High Castle
6806407,2024-04-30 20:48:20,1,1,21667900,64097101,2024-04-30 20:48:20,,Perfume (2018)
6809752,2020-11-05 04:25:17,4,2,21667900,63909194,2020-11-05 04:25:17,,Lucifer
6813799,2020-11-05 05:04:33,4,3,21667900,63909194,2020-11-05 05:04:33,,Lucifer
6827062,2020-08-22 11:54:05,1,2,21667900,63510448,2020-08-22 11:54:05,,Rascal Does Not Dream of Bunny Girl Senpai
6827063,2020-08-22 12:18:38,1,3,21667900,63510448,2020-08-22 12:18:36,,Rascal Does Not Dream of Bunny Girl Senpai
6827066,2020-08-23 05:48:28,1,6,21667900,63510448,2020-08-23 05:48:28,,Rascal Does Not Dream of Bunny Girl Senpai
6827068,2020-08-23 09:17:34,1,9,21667900,63510448,2020-08-23 09:17:31,,Rascal Does Not Dream of Bunny Girl Senpai
6827069,2020-08-23 08:49:02,1,8,21667900,63510448,2020-08-23 08:49:02,,Rascal Does Not Dream of Bunny Girl Senpai
6846157,2018-12-06 02:55:45,2,1,21667900,63434345,2018-12-06 02:55:45,,The Marvelous Mrs. Maisel
6866370,2019-06-09 14:02:35,1,1,21667900,65162150,2019-06-09 14:02:35,,Les Misérables (2018)
6866371,2019-06-09 16:41:34,1,2,21667900,65162150,2019-06-09 16:41:34,,Les Misérables (2018)
6866372,2019-06-10 06:43:52,1,3,21667900,65162153,2019-06-10 06:43:49,,Les Misérables (2018)
6866374,2019-06-10 12:04:28,1,4,21667900,65162153,2019-06-10 12:04:28,,Les Misérables (2018)
6866375,2019-06-10 13:05:21,1,5,21667900,512864,2019-06-10 13:05:21,,Les Misérables (2018)
6866376,2019-06-10 16:54:39,1,6,21667900,65162153,2019-06-10 16:54:37,,Les Misérables (2018)
6869215,2021-06-26 11:25:01,3,13,21667900,64401464,2021-06-26 11:25:01,,Marvel's Daredevil
6879261,2018-11-26 06:16:49,4,4,21667900,64098125,2018-11-26 06:16:49,,Outlander
6879271,2018-12-03 16:37:08,4,5,21667900,64098147,2018-12-03 16:37:08,,Outlander
6879272,2018-12-10 10:39:32,4,6,21667900,64098125,2018-12-10 10:39:32,,Outlander
6879274,2018-12-17 05:12:27,4,7,21667900,64098173,2018-12-17 05:12:27,,Outlander
6891638,2018-12-24 04:40:31,4,8,21667900,64098173,2018-12-24 04:40:31,,Outlander
6891642,2018-12-31 11:03:43,4,9,21667900,64098173,2018-12-31 11:03:43,,Outlander
6895534,2020-08-23 16:46:55,1,13,21667900,63510448,2020-08-23 16:46:53,,Rascal Does Not Dream of Bunny Girl Senpai
6898824,2019-01-16 16:18:41,3,10,21667900,63626527,2019-01-16 16:18:33,,This Is Us
6901192,2021-03-01 11:48:29,1,4,21667900,64788115,2021-03-01 11:48:29,,Better Than Us
6905974,2018-12-06 12:39:54,5,12,21667900,65136677,2018-12-06 12:39:54,,Vikings
6905975,2018-12-13 08:57:30,5,13,21667900,65136677,2018-12-13 08:57:30,,Vikings
6905976,2018-12-20 12:16:34,5,14,21667900,400418,2018-12-20 12:16:34,,Vikings
6905977,2018-12-28 02:43:01,5,15,21667900,65136756,2018-12-28 02:43:01,,Vikings
6909600,2018-12-06 05:20:57,2,2,21667900,63434318,2018-12-06 05:20:57,,The Marvelous Mrs. Maisel
6909602,2018-12-06 06:18:19,2,3,21667900,63434318,2018-12-06 06:18:19,,The Marvelous Mrs. Maisel
6909603,2018-12-06 10:46:03,2,4,21667900,63434318,2018-12-06 10:45:55,,The Marvelous Mrs. Maisel
6909605,2018-12-06 16:31:14,2,5,21667900,63434318,2018-12-06 16:31:14,,The Marvelous Mrs. Maisel
6909606,2018-12-07 05:38:41,2,6,21667900,63434324,2018-12-07 05:38:41,,The Marvelous Mrs. Maisel
6909607,2018-12-07 06:39:19,2,7,21667900,63434318,2018-12-07 06:39:19,,The Marvelous Mrs. Maisel
6909608,2018-12-07 10:02:55,2,8,21667900,63434318,2018-12-07 10:02:55,,The Marvelous Mrs. Maisel
6909609,2018-12-07 11:00:12,2,9,21667900,63434318,2018-12-07 11:00:12,,The Marvelous Mrs. Maisel
6909610,2018-12-07 16:26:45,2,10,21667900,63434318,2018-12-07 16:26:45,,The Marvelous Mrs. Maisel
6910003,2018-11-20 16:28:25,3,5,21667900,64534871,2018-11-20 16:28:25,,The Last Kingdom
6933995,2019-07-04 16:18:40,3,1,21667900,64923193,2019-07-04 16:18:40,,Stranger Things
6933996,2019-07-04 16:19:16,3,2,21667900,64923224,2019-07-04 16:19:16,,Stranger Things
6933997,2019-07-05 10:41:32,3,3,21667900,64923227,2019-07-05 10:41:29,,Stranger Things
6933998,2019-07-05 12:26:26,3,4,21667900,64923193,2019-07-05 12:26:26,,Stranger Things
6934000,2019-07-05 16:16:31,3,5,21667900,64923205,2019-07-05 16:16:31,,Stranger Things
6934001,2019-07-06 04:34:23,3,6,21667900,64923193,2019-07-06 04:34:23,,Stranger Things
6934002,2019-07-06 05:38:12,3,7,21667900,64923193,2019-07-06 05:38:12,,Stranger Things
6934003,2019-07-06 08:50:52,3,8,21667900,64923190,2019-07-06 08:50:52,,Stranger Things
6937767,2019-06-08 08:35:59,1,1,21667900,63429458,2019-06-08 08:35:59,,Russian Doll
6939920,2019-01-23 11:58:51,3,11,21667900,65629755,2019-01-23 11:58:51,,This Is Us
6939922,2019-02-13 05:42:42,3,12,21667900,63626539,2019-02-13 05:42:42,,This Is Us
6944526,2019-01-07 04:48:38,4,10,21667900,64098173,2019-01-07 04:48:38,,Outlander
6944527,2019-01-14 15:43:04,4,11,21667900,64098173,2019-01-14 15:43:04,,Outlander
6944528,2019-01-20 16:29:42,4,12,21667900,64098170,2019-01-20 16:29:42,,Outlander
6944529,2019-01-28 05:36:15,4,13,21667900,64098182,2019-01-28 05:36:13,,Outlander
6953134,2024-03-12 17:22:17,1,2,21667900,64416423,2024-03-12 17:22:10,,The Light in Your Eyes
6968885,2019-01-03 12:00:57,5,16,21667900,65136677,2019-01-03 12:00:53,,Vikings
6968888,2019-01-10 11:52:04,5,17,21667900,65136677,2019-01-10 11:52:04,,Vikings
6968894,2019-01-25 10:33:35,5,19,21667900,65136704,2019-01-25 10:33:33,,Vikings
6968896,2019-02-01 12:32:19,5,20,21667900,65136677,2019-02-01 12:32:19,,Vikings
6975016,2019-06-05 05:07:06,2,1,21667900,65236357,2019-06-05 05:07:06,,Killing Eve
7006197,2019-02-21 16:59:34,3,13,21667900,63626516,2019-02-21 16:59:34,,This Is Us
7036361,2019-06-06 18:22:47,3,1,21667900,63737033,2019-06-06 18:22:43,,The Handmaid's Tale
7036363,2019-06-07 08:01:20,3,2,21667900,63737033,2019-06-07 08:01:20,,The Handmaid's Tale
7036366,2019-06-07 08:51:45,3,3,21667900,63737033,2019-06-07 08:51:45,,The Handmaid's Tale
7036371,2019-06-14 03:46:57,3,4,21667900,63737033,2019-06-14 03:46:57,,The Handmaid's Tale
7043113,2019-03-06 13:37:38,3,14,21667900,63626533,2019-03-06 13:37:38,,This Is Us
7043114,2019-03-17 17:50:13,3,15,21667900,63626522,2019-03-17 17:50:13,,This Is Us
7043116,2019-04-12 13:14:40,3,16,21667900,63626527,2019-04-12 13:14:40,,This Is Us
7043117,2019-05-27 05:58:51,3,17,21667900,63626516,2019-05-27 05:58:51,,This Is Us
7043118,2019-05-27 12:08:28,3,18,21667900,63626522,2019-05-27 12:08:28,,This Is Us
7048358,2024-03-13 21:34:41,1,12,21667900,64416423,2024-03-13 21:34:40,,The Light in Your Eyes
7051266,2024-06-08 00:01:27,1,1,21667900,64941452,2024-06-08 00:01:27,,Formula 1: Drive to Survive
7052240,2021-11-04 14:04:53,2,1,21667900,64144390,2021-11-04 14:04:53,,Succession
7056163,2022-05-01 01:49:29,2,17,21667900,63502019,2022-05-01 01:49:23,,Prison Break
7059062,2019-07-02 16:36:40,1,1,21667900,63506291,2019-07-02 16:36:37,,Euphoria (US)
7062009,2021-11-19 07:12:53,1,1,21667900,63524846,2021-11-19 07:12:53,,The Wheel of Time
7062012,2021-11-19 11:02:33,1,3,21667900,68003277,2021-11-19 11:02:30,,The Wheel of Time
7062895,2019-06-06 02:30:51,2,2,21667900,65236357,2019-06-06 02:30:51,,Killing Eve
7064726,2021-06-27 15:38:43,1,1,21667900,63513549,2021-06-27 15:38:43,,When They See Us
7064737,2021-07-05 17:16:55,1,4,21667900,63513552,2021-07-05 17:16:55,,When They See Us
7067815,2019-10-28 09:18:25,1,1,21667900,64652011,2019-10-28 09:18:15,,Looking for Alaska
7075645,2019-07-11 11:47:56,3,1,21667900,64084102,2019-07-11 11:47:56,,Harlots
7077742,2019-06-06 04:44:36,2,3,21667900,65236357,2019-06-06 04:44:36,,Killing Eve
7080457,2020-11-19 04:07:50,1,2,21667900,63902680,2020-11-19 04:07:50,,Our Planet (2019)
7080462,2020-11-19 04:07:27,1,3,21667900,63902680,2020-11-19 04:07:27,,Our Planet (2019)
7082952,2019-06-06 12:38:23,1,1,21667900,63799740,2019-06-06 12:38:20,,Chernobyl
7098403,2019-06-06 06:32:53,2,4,21667900,65236357,2019-06-06 06:32:53,,Killing Eve
7107505,2019-05-27 10:05:21,0,55,21667900,350478,2019-05-27 10:05:21,,Game of Thrones
7112024,2020-01-03 13:09:34,1,1,21667900,65593154,2020-01-03 13:09:34,,Spinning Out
7112025,2020-01-03 13:10:12,1,2,21667900,65593154,2020-01-03 13:10:12,,Spinning Out
7112026,2020-01-03 13:10:46,1,3,21667900,65593154,2020-01-03 13:10:46,,Spinning Out
7112028,2020-01-03 13:11:05,1,4,21667900,65593154,2020-01-03 13:11:05,,Spinning Out
7112029,2020-01-03 14:07:10,1,5,21667900,65593154,2020-01-03 14:07:10,,Spinning Out
7112030,2020-01-03 17:19:08,1,6,21667900,529324,2020-01-03 17:19:05,,Spinning Out
7112031,2020-01-03 17:20:03,1,7,21667900,65109892,2020-01-03 17:19:58,,Spinning Out
7112035,2020-01-04 13:34:08,1,8,21667900,529324,2020-01-04 13:34:06,,Spinning Out
7112037,2020-01-04 13:34:30,1,9,21667900,65593154,2020-01-04 13:34:30,,Spinning Out
7112038,2020-01-04 13:34:53,1,10,21667900,65593154,2020-01-04 13:34:53,,Spinning Out
7116984,2019-06-08 08:15:28,1,4,21667900,63799740,2019-06-08 08:15:28,,Chernobyl
7116987,2019-06-09 11:56:23,1,5,21667900,63799740,2019-06-09 11:56:23,,Chernobyl
7117386,2019-04-15 07:27:39,8,1,21667900,63976230,2019-04-15 07:27:39,,Game of Thrones
7121401,2019-04-28 13:27:48,8,2,21667900,63976039,2019-04-28 13:27:48,,Game of Thrones
7121402,2019-04-30 07:36:44,8,3,21667900,63976052,2019-04-30 07:36:44,,Game of Thrones
7121403,2019-05-07 02:24:21,8,4,21667900,63976148,2019-05-07 02:24:21,,Game of Thrones
7121404,2019-05-13 06:30:54,8,5,21667900,63976093,2019-05-13 06:30:54,,Game of Thrones
7121405,2019-05-21 04:28:22,8,6,21667900,63976217,2019-05-21 04:28:22,,Game of Thrones
7123644,2019-06-06 08:10:15,2,5,21667900,65236357,2019-06-06 08:10:15,,Killing Eve
7123646,2019-06-06 08:52:42,2,6,21667900,65236357,2019-06-06 08:52:42,,Killing Eve
7123648,2019-06-06 09:37:50,2,7,21667900,65236357,2019-06-06 09:37:50,,Killing Eve
7123654,2019-06-06 11:18:49,2,8,21667900,65236357,2019-06-06 11:18:49,,Killing Eve
7129613,2019-12-18 06:08:15,1,1,21667900,63370906,2019-12-18 06:08:15,,The Loudest Voice
7133857,2019-11-13 05:18:27,1,1,21667900,63442722,2019-11-13 05:18:27,,The Mandalorian
7135184,2019-06-10 12:04:59,2,1,21667900,64789177,2019-06-10 12:04:59,,Big Little Lies
7191323,2019-07-03 10:29:01,1,2,21667900,63506277,2019-07-03 10:29:01,,Euphoria (US)
7191325,2019-07-03 11:28:50,1,3,21667900,63506279,2019-07-03 11:28:50,,Euphoria (US)
7191328,2019-07-09 10:50:32,1,4,21667900,63506284,2019-07-09 10:50:32,,Euphoria (US)
7194971,2019-07-15 11:44:09,1,5,21667900,63506267,2019-07-15 11:44:09,,Euphoria (US)
7194979,2019-07-22 12:30:50,1,6,21667900,63506287,2019-07-22 12:30:39,,Euphoria (US)
7219153,2019-06-17 03:52:29,2,2,21667900,64789072,2019-06-17 03:52:29,,Big Little Lies
7219154,2019-06-24 04:00:03,2,3,21667900,64789050,2019-06-24 04:00:03,,Big Little Lies
7221011,2019-12-19 10:56:30,1,5,21667900,63370906,2019-12-19 10:56:30,,The Loudest Voice
7221012,2019-12-19 09:18:55,1,4,21667900,63370920,2019-12-19 09:18:55,,The Loudest Voice
7221013,2019-12-18 06:09:03,1,3,21667900,63370906,2019-12-18 06:09:03,,The Loudest Voice
7221014,2019-12-18 06:08:45,1,2,21667900,63370906,2019-12-18 06:08:45,,The Loudest Voice
7222645,2020-08-18 16:38:36,1,19,21667900,63408664,2020-08-18 16:38:36,,Demon Slayer: Kimetsu no Yaiba
7222649,2020-08-18 17:30:21,1,21,21667900,63408665,2020-08-18 17:30:15,,Demon Slayer: Kimetsu no Yaiba
7222660,2020-08-19 06:15:38,1,26,21667900,63408664,2020-08-19 06:15:38,,Demon Slayer: Kimetsu no Yaiba
7223774,2019-06-08 05:34:25,1,3,21667900,63799740,2019-06-08 05:34:25,,Chernobyl
7223961,2019-07-01 10:23:09,2,4,21667900,64789072,2019-07-01 10:23:09,,Big Little Lies
7228430,2019-07-08 15:53:59,2,5,21667900,64789072,2019-07-08 15:53:52,,Big Little Lies
